ags_work,ags_home,total
13072,13072,0
13072,13073,2198
13072,13074,1125
13072,13075,484
13072,13076,1250
13072,14511,0
13072,14521,11
13072,14522,11
13072,14523,11
13072,14524,16
13072,14612,29
13072,14625,0
13072,14626,14
13072,14627,12
13072,14628,0
13072,14713,30
13072,14729,12
13072,14730,0
13072,15001,0
13072,15002,0
13072,15003,35
13072,15081,15
13072,15082,18
13072,15083,28
13072,15084,10
13072,15085,17
13072,15086,27
13072,15087,0
13072,15088,0
13072,15089,15
13072,15090,26
13072,15091,22
13072,16051,0
13072,16052,0
13072,16053,0
13072,16054,0
13072,16055,0
13072,16061,0
13072,16062,0
13072,16063,0
13072,16064,0
13072,16065,0
13072,16066,0
13072,16067,0
13072,16068,0
13072,16069,0
13072,16070,0
13072,16071,0
13072,16072,0
13072,16073,0
13072,16074,0
13072,16075,0
13072,16076,0
13072,16077,0
13073,01001,13
13073,01002,22
13073,01003,35
13073,01004,0
13073,01051,0
13073,01053,18
13073,01054,18
13073,01055,22
13073,01056,17
13073,01057,0
13073,01058,27
13073,01059,24
13073,01060,31
13073,01061,10
13073,01062,20
13073,02000,180
13073,03101,0
13073,03102,0
13073,03103,0
13073,03151,0
13073,03153,10
13073,03154,0
13073,03155,0
13073,03157,0
13073,03158,0
13073,03159,0
13073,03241,35
13073,03251,0
13073,03252,0
13073,03254,12
13073,03255,0
13073,03256,0
13073,03257,0
13073,03351,0
13073,03352,33
13073,03353,26
13073,03354,0
13073,03355,12
13073,03356,0
13073,03357,0
13073,03358,0
13073,03359,12
13073,03360,0
13073,03361,0
13073,03401,0
13073,03402,0
13073,03403,0
13073,03404,0
13073,03405,0
13073,03451,0
13073,03452,0
13073,03453,0
13073,03454,19
13073,03455,0
13073,03456,0
13073,03457,0
13073,03458,0
13073,03459,0
13073,03460,0
13073,03461,0
13073,03462,0
13073,04011,27
13073,04012,13
13073,05111,18
13073,05112,0
13073,05113,20
13073,05114,0
13073,05116,0
13073,05117,0
13073,05119,15
13073,05120,0
13073,05122,0
13073,05124,0
13073,05154,0
13073,05158,0
13073,05162,0
13073,05166,0
13073,05170,0
13073,05314,0
13073,05315,20
13073,05316,0
13073,05334,0
13073,05358,0
13073,05362,0
13073,05366,0
13073,05370,0
13073,05374,0
13073,05378,0
13073,05382,15
13073,05512,0
13073,05513,0
13073,05515,0
13073,05554,0
13073,05558,0
13073,05562,0
13073,05566,12
13073,05570,0
13073,05711,0
13073,05754,0
13073,05758,0
13073,05762,0
13073,05766,0
13073,05770,0
13073,05774,0
13073,05911,0
13073,05913,0
13073,05914,0
13073,05915,0
13073,05916,0
13073,05954,0
13073,05958,0
13073,05962,0
13073,05966,0
13073,05970,0
13073,05974,0
13073,05978,0
13073,06411,0
13073,06412,0
13073,06413,0
13073,06414,0
13073,06431,0
13073,06432,0
13073,06433,0
13073,06434,0
13073,06435,0
13073,06436,0
13073,06437,0
13073,06438,0
13073,06439,0
13073,06440,0
13073,06531,0
13073,06532,0
13073,06533,0
13073,06534,0
13073,06535,0
13073,06611,13
13073,06631,0
13073,06632,0
13073,06633,10
13073,06634,0
13073,06635,0
13073,06636,0
13073,07111,0
13073,07131,0
13073,07132,0
13073,07133,0
13073,07134,0
13073,07135,0
13073,07137,0
13073,07138,0
13073,07140,0
13073,07141,0
13073,07143,0
13073,07211,0
13073,07231,0
13073,07232,0
13073,07233,0
13073,07235,0
13073,07311,0
13073,07312,0
13073,07313,0
13073,07314,0
13073,07315,0
13073,07316,0
13073,07317,0
13073,07318,0
13073,07319,0
13073,07320,0
13073,07331,0
13073,07332,0
13073,07333,0
13073,07334,0
13073,07335,0
13073,07336,0
13073,07337,0
13073,07338,0
13073,07339,0
13073,07340,0
13073,08111,0
13073,08115,0
13073,08116,0
13073,08117,0
13073,08118,0
13073,08119,0
13073,08121,0
13073,08125,0
13073,08126,0
13073,08127,0
13073,08128,0
13073,08135,0
13073,08136,0
13073,08211,0
13073,08212,0
13073,08215,0
13073,08216,0
13073,08221,0
13073,08222,0
13073,08225,0
13073,08226,0
13073,08231,0
13073,08235,0
13073,08236,0
13073,08237,0
13073,08311,0
13073,08315,0
13073,08316,0
13073,08317,0
13073,08325,0
13073,08326,0
13073,08327,0
13073,08335,0
13073,08336,0
13073,08337,0
13073,08415,0
13073,08416,0
13073,08417,0
13073,08421,0
13073,08425,0
13073,08426,0
13073,08435,0
13073,08436,0
13073,08437,0
13073,09161,0
13073,09162,0
13073,09163,0
13073,09171,0
13073,09172,0
13073,09173,0
13073,09174,0
13073,09175,0
13073,09176,0
13073,09177,0
13073,09178,0
13073,09179,0
13073,09180,0
13073,09181,0
13073,09182,0
13073,09183,0
13073,09184,0
13073,09185,0
13073,09186,0
13073,09187,0
13073,09188,0
13073,09189,0
13073,09190,0
13073,09261,0
13073,09262,0
13073,09263,0
13073,09271,0
13073,09272,0
13073,09273,0
13073,09274,0
13073,09275,0
13073,09276,0
13073,09277,0
13073,09278,0
13073,09279,0
13073,09361,0
13073,09362,0
13073,09363,0
13073,09371,0
13073,09372,0
13073,09373,0
13073,09374,0
13073,09375,0
13073,09376,0
13073,09377,0
13073,09461,0
13073,09462,0
13073,09463,0
13073,09464,0
13073,09471,0
13073,09472,0
13073,09473,0
13073,09474,0
13073,09475,0
13073,09476,0
13073,09477,0
13073,09478,0
13073,09479,0
13073,09561,0
13073,09562,0
13073,09563,0
13073,09564,0
13073,09565,0
13073,09571,0
13073,09572,0
13073,09573,0
13073,09574,0
13073,09575,0
13073,09576,0
13073,09577,0
13073,09661,0
13073,09662,0
13073,09663,0
13073,09671,0
13073,09672,0
13073,09673,0
13073,09674,0
13073,09675,0
13073,09676,0
13073,09677,0
13073,09678,0
13073,09679,0
13073,09761,0
13073,09762,0
13073,09763,0
13073,09764,0
13073,09771,0
13073,09772,0
13073,09773,0
13073,09774,0
13073,09775,0
13073,09776,0
13073,09777,0
13073,09778,0
13073,09779,0
13073,09780,0
13073,10041,0
13073,10042,0
13073,10043,0
13073,10044,0
13073,10045,0
13073,10046,0
13073,11000,410
13073,12051,0
13073,12052,0
13073,12053,0
13073,12054,22
13073,12060,29
13073,12061,36
13073,12062,0
13073,12063,21
13073,12064,28
13073,12065,38
13073,12066,0
13073,12067,23
13073,12068,33
13073,12069,22
13073,12070,22
13073,12071,11
13073,12072,15
13073,12073,73
13073,13003,1472
13073,13004,89
13073,13071,703
13073,13072,1635
13073,13073,0
13073,13074,799
13073,13075,2195
13073,13076,130
13073,14511,10
13073,14521,0
13073,14522,10
13073,14523,14
13073,14524,18
13073,14612,45
13073,14625,0
13073,14626,14
13073,14627,14
13073,14628,14
13073,14713,48
13073,14729,18
13073,14730,16
13073,15001,0
13073,15002,11
13073,15003,21
13073,15081,0
13073,15082,0
13073,15083,0
13073,15084,12
13073,15085,0
13073,15086,0
13073,15087,0
13073,15088,15
13073,15089,15
13073,15090,16
13073,15091,11
13073,16051,11
13073,16052,0
13073,16053,0
13073,16054,0
13073,16055,0
13073,16061,0
13073,16062,0
13073,16063,0
13073,16064,0
13073,16065,0
13073,16066,0
13073,16067,0
13073,16068,0
13073,16069,0
13073,16070,0
13073,16071,0
13073,16072,0
13073,16073,0
13073,16074,0
13073,16075,0
13073,16076,0
13073,16077,0
13074,01001,0
13074,01002,19
13074,01003,1545
13074,01004,0
13074,01051,0
13074,01053,426
13074,01054,19
13074,01055,404
13074,01056,30
13074,01057,0
13074,01058,25
13074,01059,17
13074,01060,87
13074,01061,15
13074,01062,190
13074,02000,282
13074,03101,0
13074,03102,0
13074,03103,0
13074,03151,0
13074,03153,0
13074,03154,0
13074,03155,0
13074,03157,0
13074,03158,0
13074,03159,15
13074,03241,30
13074,03251,0
13074,03252,0
13074,03254,0
13074,03255,0
13074,03256,0
13074,03257,0
13074,03351,11
13074,03352,10
13074,03353,62
13074,03354,0
13074,03355,17
13074,03356,0
13074,03357,0
13074,03358,0
13074,03359,23
13074,03360,0
13074,03361,0
13074,03401,0
13074,03402,0
13074,03403,0
13074,03404,0
13074,03405,0
13074,03451,0
13074,03452,0
13074,03453,0
13074,03454,0
13074,03455,0
13074,03456,0
13074,03457,10
13074,03458,0
13074,03459,0
13074,03460,0
13074,03461,0
13074,03462,0
13074,04011,11
13074,04012,0
13074,05111,0
13074,05112,0
13074,05113,0
13074,05114,0
13074,05116,0
13074,05117,0
13074,05119,0
13074,05120,0
13074,05122,0
13074,05124,0
13074,05154,0
13074,05158,0
13074,05162,0
13074,05166,0
13074,05170,0
13074,05314,0
13074,05315,0
13074,05316,0
13074,05334,0
13074,05358,0
13074,05362,0
13074,05366,0
13074,05370,0
13074,05374,0
13074,05378,0
13074,05382,11
13074,05512,0
13074,05513,0
13074,05515,0
13074,05554,0
13074,05558,0
13074,05562,14
13074,05566,0
13074,05570,0
13074,05711,0
13074,05754,0
13074,05758,0
13074,05762,0
13074,05766,0
13074,05770,0
13074,05774,0
13074,05911,0
13074,05913,0
13074,05914,0
13074,05915,0
13074,05916,0
13074,05954,0
13074,05958,0
13074,05962,14
13074,05966,0
13074,05970,0
13074,05974,0
13074,05978,11
13074,06411,0
13074,06412,0
13074,06413,0
13074,06414,0
13074,06431,0
13074,06432,0
13074,06433,0
13074,06434,0
13074,06435,0
13074,06436,0
13074,06437,0
13074,06438,0
13074,06439,0
13074,06440,0
13074,06531,0
13074,06532,0
13074,06533,0
13074,06534,0
13074,06535,0
13074,06611,39
13074,06631,0
13074,06632,0
13074,06633,10
13074,06634,0
13074,06635,0
13074,06636,0
13074,07111,0
13074,07131,0
13074,07132,0
13074,07133,0
13074,07134,0
13074,07135,0
13074,07137,0
13074,07138,0
13074,07140,0
13074,07141,0
13074,07143,0
13074,07211,0
13074,07231,0
13074,07232,0
13074,07233,0
13074,07235,0
13074,07311,0
13074,07312,0
13074,07313,0
13074,07314,0
13074,07315,0
13074,07316,0
13074,07317,0
13074,07318,0
13074,07319,0
13074,07320,0
13074,07331,0
13074,07332,0
13074,07333,0
13074,07334,0
13074,07335,0
13074,07336,0
13074,07337,0
13074,07338,0
13074,07339,0
13074,07340,0
13074,08111,0
13074,08115,0
13074,08116,0
13074,08117,0
13074,08118,0
13074,08119,0
13074,08121,0
13074,08125,0
13074,08126,0
13074,08127,0
13074,08128,0
13074,08135,0
13074,08136,0
13074,08211,0
13074,08212,0
13074,08215,0
13074,08216,0
13074,08221,0
13074,08222,0
13074,08225,0
13074,08226,0
13074,08231,0
13074,08235,0
13074,08236,0
13074,08237,0
13074,08311,0
13074,08315,0
13074,08316,0
13074,08317,28
13074,08325,0
13074,08326,0
13074,08327,0
13074,08335,0
13074,08336,0
13074,08337,0
13074,08415,0
13074,08416,0
13074,08417,0
13074,08421,0
13074,08425,0
13074,08426,0
13074,08435,0
13074,08436,0
13074,08437,0
13074,09161,0
13074,09162,17
13074,09163,0
13074,09171,0
13074,09172,0
13074,09173,0
13074,09174,0
13074,09175,0
13074,09176,0
13074,09177,0
13074,09178,0
13074,09179,0
13074,09180,0
13074,09181,0
13074,09182,0
13074,09183,0
13074,09184,0
13074,09185,0
13074,09186,0
13074,09187,0
13074,09188,0
13074,09189,0
13074,09190,0
13074,09261,0
13074,09262,0
13074,09263,0
13074,09271,0
13074,09272,0
13074,09273,0
13074,09274,0
13074,09275,0
13074,09276,0
13074,09277,0
13074,09278,0
13074,09279,0
13074,09361,0
13074,09362,0
13074,09363,0
13074,09371,0
13074,09372,0
13074,09373,0
13074,09374,0
13074,09375,0
13074,09376,0
13074,09377,0
13074,09461,0
13074,09462,0
13074,09463,0
13074,09464,0
13074,09471,0
13074,09472,0
13074,09473,0
13074,09474,0
13074,09475,0
13074,09476,0
13074,09477,0
13074,09478,0
13074,09479,0
13074,09561,0
13074,09562,0
13074,09563,0
13074,09564,0
13074,09565,0
13074,09571,0
13074,09572,0
13074,09573,0
13074,09574,0
13074,09575,0
13074,09576,0
13074,09577,0
13074,09661,0
13074,09662,0
13074,09663,0
13074,09671,0
13074,09672,0
13074,09673,0
13074,09674,0
13074,09675,0
13074,09676,0
13074,09677,0
13074,09678,0
13074,09679,0
13074,09761,0
13074,09762,0
13074,09763,0
13074,09764,0
13074,09771,0
13074,09772,0
13074,09773,0
13074,09774,0
13074,09775,0
13074,09776,0
13074,09777,0
13074,09778,0
13074,09779,0
13074,09780,0
13074,10041,0
13074,10042,0
13074,10043,0
13074,10044,0
13074,10045,0
13074,10046,0
13074,11000,177
13074,12051,10
13074,12052,0
13074,12053,0
13074,12054,12
13074,12060,11
13074,12061,27
13074,12062,10
13074,12063,21
13074,12064,0
13074,12065,0
13074,12066,0
13074,12067,17
13074,12068,31
13074,12069,10
13074,12070,60
13074,12071,0
13074,12072,34
13074,12073,15
13074,13003,547
13074,13004,1624
13074,13071,143
13074,13072,1369
13074,13073,143
13074,13074,0
13074,13075,132
13074,13076,1503
13074,14511,0
13074,14521,0
13074,14522,0
13074,14523,0
13074,14524,0
13074,14612,18
13074,14625,0
13074,14626,0
13074,14627,14
13074,14628,0
13074,14713,27
13074,14729,0
13074,14730,0
13074,15001,0
13074,15002,0
13074,15003,21
13074,15081,0
13074,15082,0
13074,15083,0
13074,15084,0
13074,15085,13
13074,15086,0
13074,15087,0
13074,15088,0
13074,15089,0
13074,15090,12
13074,15091,0
13074,16051,0
13074,16052,0
13074,16053,0
13074,16054,0
13074,16055,0
13074,16061,0
13074,16062,0
13074,16063,0
13074,16064,0
13074,16065,0
13074,16066,0
13074,16067,0
13074,16068,0
13074,16069,0
13074,16070,0
13074,16071,0
13074,16072,0
13074,16073,0
13074,16074,0
13074,16075,0
13074,16076,0
13074,16077,0
13075,01001,0
13075,01002,18
13075,01003,31
13075,01004,0
13075,01051,13
13075,01053,25
13075,01054,17
13075,01055,23
13075,01056,27
13075,01057,11
13075,01058,26
13075,01059,0
13075,01060,17
13075,01061,12
13075,01062,30
13075,02000,163
13075,03101,17
13075,03102,0
13075,03103,0
13075,03151,0
13075,03153,0
13075,03154,0
13075,03155,0
13075,03157,0
13075,03158,0
13075,03159,22
13075,03241,71
13075,03251,0
13075,03252,0
13075,03254,15
13075,03255,0
13075,03256,0
13075,03257,0
13075,03351,10
13075,03352,0
13075,03353,13
13075,03354,0
13075,03355,15
13075,03356,0
13075,03357,11
13075,03358,0
13075,03359,14
13075,03360,0
13075,03361,0
13075,03401,0
13075,03402,0
13075,03403,0
13075,03404,0
13075,03405,0
13075,03451,0
13075,03452,0
13075,03453,0
13075,03454,15
13075,03455,0
13075,03456,0
13075,03457,0
13075,03458,0
13075,03459,0
13075,03460,0
13075,03461,0
13075,03462,0
13075,04011,22
13075,04012,0
13075,05111,0
13075,05112,0
13075,05113,0
13075,05114,0
13075,05116,0
13075,05117,0
13075,05119,0
13075,05120,0
13075,05122,0
13075,05124,0
13075,05154,0
13075,05158,10
13075,05162,0
13075,05166,0
13075,05170,0
13075,05314,0
13075,05315,13
13075,05316,0
13075,05334,0
13075,05358,0
13075,05362,0
13075,05366,0
13075,05370,0
13075,05374,0
13075,05378,0
13075,05382,0
13075,05512,0
13075,05513,0
13075,05515,15
13075,05554,0
13075,05558,0
13075,05562,0
13075,05566,13
13075,05570,0
13075,05711,0
13075,05754,19
13075,05758,0
13075,05762,0
13075,05766,0
13075,05770,0
13075,05774,0
13075,05911,0
13075,05913,11
13075,05914,0
13075,05915,0
13075,05916,0
13075,05954,0
13075,05958,0
13075,05962,0
13075,05966,0
13075,05970,0
13075,05974,0
13075,05978,0
13075,06411,0
13075,06412,0
13075,06413,0
13075,06414,0
13075,06431,0
13075,06432,0
13075,06433,0
13075,06434,0
13075,06435,0
13075,06436,0
13075,06437,0
13075,06438,0
13075,06439,0
13075,06440,0
13075,06531,0
13075,06532,0
13075,06533,0
13075,06534,10
13075,06535,0
13075,06611,0
13075,06631,0
13075,06632,0
13075,06633,0
13075,06634,0
13075,06635,0
13075,06636,0
13075,07111,0
13075,07131,0
13075,07132,0
13075,07133,0
13075,07134,0
13075,07135,0
13075,07137,0
13075,07138,0
13075,07140,0
13075,07141,0
13075,07143,0
13075,07211,0
13075,07231,0
13075,07232,0
13075,07233,0
13075,07235,0
13075,07311,0
13075,07312,0
13075,07313,0
13075,07314,0
13075,07315,0
13075,07316,0
13075,07317,0
13075,07318,0
13075,07319,0
13075,07320,0
13075,07331,0
13075,07332,0
13075,07333,0
13075,07334,0
13075,07335,0
13075,07336,0
13075,07337,0
13075,07338,0
13075,07339,0
13075,07340,0
13075,08111,11
13075,08115,0
13075,08116,0
13075,08117,0
13075,08118,0
13075,08119,0
13075,08121,0
13075,08125,0
13075,08126,0
13075,08127,0
13075,08128,0
13075,08135,0
13075,08136,0
13075,08211,0
13075,08212,0
13075,08215,0
13075,08216,0
13075,08221,0
13075,08222,0
13075,08225,0
13075,08226,0
13075,08231,0
13075,08235,0
13075,08236,0
13075,08237,0
13075,08311,0
13075,08315,0
13075,08316,0
13075,08317,0
13075,08325,0
13075,08326,0
13075,08327,0
13075,08335,0
13075,08336,0
13075,08337,0
13075,08415,0
13075,08416,0
13075,08417,0
13075,08421,0
13075,08425,0
13075,08426,0
13075,08435,0
13075,08436,0
13075,08437,0
13075,09161,0
13075,09162,16
13075,09163,0
13075,09171,0
13075,09172,0
13075,09173,0
13075,09174,0
13075,09175,0
13075,09176,0
13075,09177,0
13075,09178,0
13075,09179,0
13075,09180,0
13075,09181,0
13075,09182,0
13075,09183,0
13075,09184,11
13075,09185,0
13075,09186,0
13075,09187,0
13075,09188,0
13075,09189,0
13075,09190,0
13075,09261,0
13075,09262,0
13075,09263,0
13075,09271,0
13075,09272,0
13075,09273,0
13075,09274,0
13075,09275,0
13075,09276,0
13075,09277,0
13075,09278,0
13075,09279,0
13075,09361,0
13075,09362,0
13075,09363,0
13075,09371,0
13075,09372,0
13075,09373,0
13075,09374,0
13075,09375,0
13075,09376,0
13075,09377,0
13075,09461,0
13075,09462,0
13075,09463,0
13075,09464,0
13075,09471,0
13075,09472,0
13075,09473,0
13075,09474,0
13075,09475,0
13075,09476,0
13075,09477,0
13075,09478,0
13075,09479,0
13075,09561,0
13075,09562,0
13075,09563,0
13075,09564,14
13075,09565,0
13075,09571,0
13075,09572,0
13075,09573,0
13075,09574,0
13075,09575,0
13075,09576,0
13075,09577,0
13075,09661,0
13075,09662,0
13075,09663,0
13075,09671,0
13075,09672,0
13075,09673,0
13075,09674,0
13075,09675,0
13075,09676,0
13075,09677,0
13075,09678,0
13075,09679,0
13075,09761,0
13075,09762,0
13075,09763,0
13075,09764,0
13075,09771,0
13075,09772,0
13075,09773,0
13075,09774,0
13075,09775,0
13075,09776,0
13075,09777,0
13075,09778,0
13075,09779,0
13075,09780,0
13075,10041,0
13075,10042,0
13075,10043,0
13075,10044,0
13075,10045,0
13075,10046,0
13075,11000,666
13075,12051,0
13075,12052,0
13075,12053,0
13075,12054,23
13075,12060,83
13075,12061,24
13075,12062,10
13075,12063,20
13075,12064,55
13075,12065,59
13075,12066,10
13075,12067,28
13075,12068,52
13075,12069,29
13075,12070,18
13075,12071,16
13075,12072,17
13075,12073,1098
13075,13003,341
13075,13004,58
13075,13071,2548
13075,13072,331
13075,13073,4094
13075,13074,78
13075,13075,0
13075,13076,147
13075,14511,17
13075,14521,12
13075,14522,13
13075,14523,0
13075,14524,11
13075,14612,29
13075,14625,41
13075,14626,14
13075,14627,18
13075,14628,20
13075,14713,46
13075,14729,11
13075,14730,16
13075,15001,12
13075,15002,15
13075,15003,29
13075,15081,0
13075,15082,17
13075,15083,11
13075,15084,10
13075,15085,0
13075,15086,10
13075,15087,0
13075,15088,0
13075,15089,0
13075,15090,16
13075,15091,11
13075,16051,11
13075,16052,0
13075,16053,27
13075,16054,0
13075,16055,0
13075,16061,0
13075,16062,0
13075,16063,0
13075,16064,0
13075,16065,0
13075,16066,0
13075,16067,0
13075,16068,0
13075,16069,0
13075,16070,0
13075,16071,0
13075,16072,0
13075,16073,0
13075,16074,0
13075,16075,0
13075,16076,0
13075,16077,0
13076,01001,30
13076,01002,29
13076,01003,66
13076,01004,0
13076,01051,0
13076,01053,794
13076,01054,18
13076,01055,30
13076,01056,63
13076,01057,14
13076,01058,61
13076,01059,71
13076,01060,55
13076,01061,13
13076,01062,155
13076,02000,585
13076,03101,0
13076,03102,0
13076,03103,0
13076,03151,17
13076,03153,0
13076,03154,0
13076,03155,0
13076,03157,0
13076,03158,0
13076,03159,11
13076,03241,19
13076,03251,0
13076,03252,0
13076,03254,0
13076,03255,0
13076,03256,0
13076,03257,0
13076,03351,0
13076,03352,11
13076,03353,119
13076,03354,155
13076,03355,828
13076,03356,0
13076,03357,39
13076,03358,17
13076,03359,37
13076,03360,28
13076,03361,0
13076,03401,0
13076,03402,0
13076,03403,0
13076,03404,0
13076,03405,0
13076,03451,0
13076,03452,0
13076,03453,14
13076,03454,22
13076,03455,0
13076,03456,0
13076,03457,0
13076,03458,0
13076,03459,0
13076,03460,37
13076,03461,0
13076,03462,0
13076,04011,19
13076,04012,12
13076,05111,0
13076,05112,0
13076,05113,0
13076,05114,0
13076,05116,0
13076,05117,0
13076,05119,0
13076,05120,0
13076,05122,0
13076,05124,0
13076,05154,0
13076,05158,0
13076,05162,0
13076,05166,0
13076,05170,0
13076,05314,0
13076,05315,0
13076,05316,0
13076,05334,0
13076,05358,0
13076,05362,0
13076,05366,0
13076,05370,0
13076,05374,0
13076,05378,0
13076,05382,0
13076,05512,0
13076,05513,0
13076,05515,0
13076,05554,0
13076,05558,0
13076,05562,10
13076,05566,0
13076,05570,0
13076,05711,0
13076,05754,12
13076,05758,0
13076,05762,0
13076,05766,0
13076,05770,0
13076,05774,0
13076,05911,0
13076,05913,0
13076,05914,0
13076,05915,0
13076,05916,0
13076,05954,0
13076,05958,0
13076,05962,0
13076,05966,0
13076,05970,0
13076,05974,0
13076,05978,0
13076,06411,0
13076,06412,0
13076,06413,0
13076,06414,0
13076,06431,0
13076,06432,0
13076,06433,0
13076,06434,0
13076,06435,0
13076,06436,0
13076,06437,0
13076,06438,0
13076,06439,0
13076,06440,0
13076,06531,0
13076,06532,0
13076,06533,0
13076,06534,0
13076,06535,0
13076,06611,0
13076,06631,0
13076,06632,0
13076,06633,0
13076,06634,0
13076,06635,0
13076,06636,0
13076,07111,0
13076,07131,0
13076,07132,0
13076,07133,0
13076,07134,0
13076,07135,0
13076,07137,0
13076,07138,0
13076,07140,0
13076,07141,0
13076,07143,0
13076,07211,0
13076,07231,0
13076,07232,0
13076,07233,0
13076,07235,0
13076,07311,0
13076,07312,0
13076,07313,0
13076,07314,0
13076,07315,0
13076,07316,0
13076,07317,0
13076,07318,0
13076,07319,0
13076,07320,0
13076,07331,0
13076,07332,0
13076,07333,0
13076,07334,0
13076,07335,0
13076,07336,0
13076,07337,0
13076,07338,0
13076,07339,0
13076,07340,0
13076,08111,0
13076,08115,0
13076,08116,0
13076,08117,0
13076,08118,0
13076,08119,0
13076,08121,0
13076,08125,0
13076,08126,0
13076,08127,0
13076,08128,0
13076,08135,0
13076,08136,0
13076,08211,0
13076,08212,0
13076,08215,0
13076,08216,0
13076,08221,0
13076,08222,0
13076,08225,0
13076,08226,0
13076,08231,0
13076,08235,0
13076,08236,0
13076,08237,0
13076,08311,0
13076,08315,0
13076,08316,0
13076,08317,0
13076,08325,0
13076,08326,0
13076,08327,0
13076,08335,0
13076,08336,0
13076,08337,0
13076,08415,0
13076,08416,0
13076,08417,0
13076,08421,0
13076,08425,0
13076,08426,0
13076,08435,0
13076,08436,0
13076,08437,0
13076,09161,0
13076,09162,10
13076,09163,0
13076,09171,0
13076,09172,0
13076,09173,0
13076,09174,0
13076,09175,0
13076,09176,0
13076,09177,0
13076,09178,0
13076,09179,0
13076,09180,0
13076,09181,0
13076,09182,0
13076,09183,0
13076,09184,0
13076,09185,0
13076,09186,0
13076,09187,0
13076,09188,0
13076,09189,0
13076,09190,0
13076,09261,0
13076,09262,0
13076,09263,0
13076,09271,0
13076,09272,0
13076,09273,0
13076,09274,0
13076,09275,0
13076,09276,0
13076,09277,0
13076,09278,0
13076,09279,0
13076,09361,0
13076,09362,0
13076,09363,0
13076,09371,0
13076,09372,0
13076,09373,0
13076,09374,0
13076,09375,0
13076,09376,0
13076,09377,0
13076,09461,0
13076,09462,0
13076,09463,0
13076,09464,0
13076,09471,0
13076,09472,0
13076,09473,0
13076,09474,0
13076,09475,0
13076,09476,0
13076,09477,0
13076,09478,0
13076,09479,0
13076,09561,0
13076,09562,0
13076,09563,0
13076,09564,0
13076,09565,0
13076,09571,0
13076,09572,0
13076,09573,0
13076,09574,0
13076,09575,0
13076,09576,0
13076,09577,0
13076,09661,0
13076,09662,0
13076,09663,0
13076,09671,0
13076,09672,0
13076,09673,0
13076,09674,0
13076,09675,0
13076,09676,0
13076,09677,0
13076,09678,0
13076,09679,0
13076,09761,0
13076,09762,0
13076,09763,0
13076,09764,0
13076,09771,0
13076,09772,0
13076,09773,0
13076,09774,0
13076,09775,0
13076,09776,0
13076,09777,0
13076,09778,24
13076,09779,0
13076,09780,0
13076,10041,0
13076,10042,0
13076,10043,0
13076,10044,0
13076,10045,0
13076,10046,0
13076,11000,136
13076,12051,0
13076,12052,0
13076,12053,0
13076,12054,11
13076,12060,17
13076,12061,11
13076,12062,0
13076,12063,22
13076,12064,0
13076,12065,16
13076,12066,0
13076,12067,28
13076,12068,108
13076,12069,15
13076,12070,1021
13076,12071,0
13076,12072,0
13076,12073,17
13076,13003,222
13076,13004,3783
13076,13071,661
13076,13072,825
13076,13073,227
13076,13074,1737
13076,13075,157
13076,13076,0
13076,14511,0
13076,14521,0
13076,14522,0
13076,14523,0
13076,14524,0
13076,14612,10
13076,14625,0
13076,14626,0
13076,14627,0
13076,14628,0
13076,14713,16
13076,14729,0
13076,14730,12
13076,15001,0
13076,15002,10
13076,15003,0
13076,15081,19
13076,15082,0
13076,15083,10
13076,15084,0
13076,15085,10
13076,15086,0
13076,15087,0
13076,15088,0
13076,15089,11
13076,15090,63
13076,15091,0
13076,16051,0
13076,16052,0
13076,16053,0
13076,16054,0
13076,16055,0
13076,16061,0
13076,16062,0
13076,16063,0
13076,16064,0
13076,16065,0
13076,16066,0
13076,16067,0
13076,16068,0
13076,16069,0
13076,16070,0
13076,16071,0
13076,16072,0
13076,16073,0
13076,16074,0
13076,16075,0
13076,16076,0
13076,16077,14
14511,01001,0
14511,01002,13
14511,01003,0
14511,01004,0
14511,01051,0
14511,01053,22
14511,01054,0
14511,01055,14
14511,01056,38
14511,01057,0
14511,01058,0
14511,01059,0
14511,01060,11
14511,01061,0
14511,01062,22
14511,02000,113
14511,03101,16
14511,03102,0
14511,03103,0
14511,03151,12
14511,03153,0
14511,03154,19
14511,03155,0
14511,03157,0
14511,03158,0
14511,03159,10
14511,03241,81
14511,03251,0
14511,03252,0
14511,03254,0
14511,03255,0
14511,03256,0
14511,03257,0
14511,03351,0
14511,03352,0
14511,03353,0
14511,03354,0
14511,03355,12
14511,03356,33
14511,03357,23
14511,03358,18
14511,03359,13
14511,03360,0
14511,03361,0
14511,03401,0
14511,03402,0
14511,03403,0
14511,03404,23
14511,03405,0
14511,03451,0
14511,03452,0
14511,03453,0
14511,03454,0
14511,03455,0
14511,03456,0
14511,03457,0
14511,03458,0
14511,03459,12
14511,03460,0
14511,03461,0
14511,03462,0
14511,04011,31
14511,04012,0
14511,05111,37
14511,05112,21
14511,05113,23
14511,05114,20
14511,05116,11
14511,05117,0
14511,05119,0
14511,05120,0
14511,05122,0
14511,05124,0
14511,05154,22
14511,05158,18
14511,05162,12
14511,05166,23
14511,05170,14
14511,05314,47
14511,05315,108
14511,05316,0
14511,05334,22
14511,05358,17
14511,05362,29
14511,05366,0
14511,05370,0
14511,05374,20
14511,05378,0
14511,05382,14
14511,05512,0
14511,05513,0
14511,05515,34
