N,N_mse,mean_bias,mean_var,var_bias,var_var,ef,method
244,100,0.006136315854101196,0.005676794070014904,0.007584897146479882,0.007448928276882683,76.2823938244787,CE
244,100,0.0034802993021044114,0.003534689070708071,0.007865088457768628,0.007347942678687577,72.86749933649716,CE
244,100,0.0029650246730881314,0.0030525644357910563,0.009013889406842227,0.009301382463721159,71.63184942865651,CE
244,100,0.005042279297666272,0.005476547793668232,0.006468121304474763,0.006884365506907059,73.65826522661277,CE
244,100,0.0022287829085542933,0.002381513820575084,0.004325733259177916,0.0043985465522391526,77.68574738007894,CE
244,100,0.00443549306031896,0.004395215928333171,0.01191266688595079,0.011568710580467618,74.08563278824228,CE
244,100,0.00626338664610333,0.005914561003201838,0.0049234949116241265,0.005436628531654023,78.97616057818496,CE
244,100,0.0047876368471404815,0.004794300235587711,0.012883095464578938,0.013017997429949727,65.15570837364216,CE
244,100,0.004742953911903928,0.00503138869782683,0.015714653247031755,0.01587011992278028,73.51168131318774,CE
244,100,0.00398010474170907,0.0037151487476876476,0.010155338144240843,0.010263792566893934,53.870342057398176,CE
244,100,0.004596037126914619,0.004545203575366683,0.008192935423489513,0.007901553879658513,79.61951106234206,CE
244,100,0.0033700396133966607,0.0031890390048529196,0.00681417173410148,0.00673777711815128,78.62906537746586,CE
244,100,0.0036014430822673203,0.0031457178488750017,0.004947767095349666,0.004755895524769268,70.55872103644191,CE
244,100,0.003236587084940453,0.003377972249379151,0.00824063529519206,0.00841617504782991,82.67811417578335,CE
244,100,0.0021291977774095627,0.0021520399490524327,0.008678094101000174,0.009392626314267353,83.87806007471231,CE
244,100,0.006006578550723957,0.0052068395002197445,0.0063960838365188875,0.006334694120007698,60.06409315021318,CE
244,100,0.0085394654307542,0.007694074541777515,0.0037968733299818614,0.004070342613755632,74.84930022880735,CE
244,100,0.0050256799952296,0.004675656316705783,0.011096831850252354,0.010695960647434216,56.90538731436302,CE
244,100,0.007132923924833062,0.00765548767010722,0.006874680076947141,0.0065152183530947224,79.38580818114424,CE
244,100,0.0036224698397097424,0.0035716968767264233,0.004148844344090268,0.004567174574727187,79.47351363131598,CE
244,100,0.005128789439479259,0.004853613105916285,0.007838763754647246,0.007288016867758647,44.40341805148783,CE
244,100,0.0025809121616832604,0.0025061115416607307,0.009302647648730645,0.009195424589538481,66.99604562560206,CE
244,100,0.003152252267904096,0.0029790465929298306,0.006531917127764836,0.0069174264025248745,67.58990198262656,CE
244,100,0.003695591580230914,0.004140029704372209,0.0077282219918250895,0.007602938845537043,75.75279565834117,CE
244,100,0.0034098789559213424,0.0031868215801255846,0.009979833810649869,0.010168143250111299,71.4371184438791,CE
244,100,0.0032174517422487313,0.003220737027124987,0.00460497881625358,0.0045053418357370945,75.82796307934962,CE
244,100,0.004626919976296618,0.004858569060395493,0.007985628888791186,0.007340907103594432,76.93223977200108,CE
244,100,0.001629311280954619,0.0014737739338723812,0.005030482070945547,0.005149892696315052,83.42992482000497,CE
244,100,0.0012927461981124754,0.0012804974604416007,0.007806659446839042,0.007599320259843726,76.94618598284201,CE
244,100,0.0046683657528817325,0.004542065030465531,0.005799679030165108,0.0053939366351967956,72.82029962702555,CE
244,100,0.005317320724477364,0.005718828325000456,0.0063523175458397715,0.006045508325133688,77.15174309005572,CE
244,100,0.0023619083165046894,0.0025341657060213097,0.00902421804303303,0.00933457555746235,82.55468259156942,CE
244,100,0.003339277059570752,0.003501996391699641,0.004823959391571942,0.005252988124157291,85.42855432070641,CE
244,100,0.004071296255257477,0.0038238109528578165,0.0056593771352516,0.0057548128565897165,61.4030240044652,CE
244,100,0.004256035745044647,0.003974164431585545,0.006298413913791897,0.006135784328015161,81.53365405109203,CE
244,100,0.006919403610266144,0.006391713121040051,0.004876106626797036,0.004602615253034471,74.76064972529758,CE
244,100,0.0063092355942887595,0.006894448937679462,0.008873249038983521,0.008376973305376305,71.98378061179032,CE
464,100,0.002340772753829799,0.002334176890299771,0.002932062924390662,0.002891660368880987,88.1072706435448,CE
464,100,0.0019374610753961428,0.0017064056446697861,0.0022165390130720625,0.002119642413710396,88.13637949256568,CE
464,100,0.002374240281570575,0.0020433197612699876,0.0036941617722851035,0.0038126110615430363,88.09668890599715,CE
464,100,0.001955165656648666,0.0019485314366401362,0.005937178480930945,0.005822124226377813,85.00451061970024,CE
464,100,0.0017654570049171112,0.0017711151481556628,0.001986676013167068,0.0021044988491660177,89.92298828816578,CE
464,100,0.0007411511529347476,0.0006159546352750552,0.0014721246523313337,0.0012967575293446278,87.62700178675506,CE
464,100,0.002302666242111343,0.0022921019164715193,0.003254044302434332,0.0033574205913195895,88.74007142656698,CE
464,100,0.0007958292995648453,0.0009152429335709096,0.002596766803324846,0.0025102441063967534,89.28411497013632,CE
464,100,0.0014823912156853413,0.0014297502487678998,0.002585217776615242,0.0027812470055623294,88.42788276551137,CE
464,100,0.0018298862316301913,0.001940934724969634,0.0032490218058216086,0.0032617660866034437,85.26190409745193,CE
464,100,0.0020133315591917573,0.001959788203262988,0.005480536426276978,0.00541376885262719,83.33053676815679,CE
464,100,0.00475149447941422,0.004733973893658,0.006832952929289601,0.0068601830252737,76.16282174512432,CE
464,100,0.0022620680438035375,0.002121687780256368,0.003662900284330933,0.003695332256922684,87.96662703855017,CE
464,100,0.0011739854136402599,0.0011339925777026512,0.0037541598154096256,0.0038077004240645853,86.11448208215215,CE
464,100,0.001433102872021102,0.0015156699095968174,0.004407958840220917,0.00466747458051045,80.68638546122938,CE
464,100,0.002218431833900542,0.002325702707860103,0.0032285603358611424,0.003137829561997555,86.89534416636859,CE
464,100,0.0022713733848554133,0.0024688150513881993,0.0021798114065919917,0.002199672904322399,88.96760857982578,CE
464,100,0.002564197334381489,0.002658788394315221,0.0021885537427993127,0.002034127046394231,86.73938876892872,CE
464,100,0.0014607447084530668,0.0015525975936237471,0.007446684570736771,0.007673549101285747,86.03591161665136,CE
464,100,0.0028830432614584877,0.002879775830037466,0.00546850010097738,0.005505666653257963,81.59256437664907,CE
464,100,0.0024815069070542365,0.0024335968290134405,0.005248311953497936,0.005081595853322918,84.48489134336488,CE
464,100,0.001860797153350674,0.0018527949727448877,0.006662024001765329,0.006262479325420125,86.75128435020983,CE
464,100,0.001648228080807541,0.0017190998765191673,0.003002613396959742,0.0028247101123171307,91.18419171110926,CE
464,100,0.002911461625095756,0.00314730721316919,0.007196406185156854,0.007255510596714436,83.25069976339849,CE
464,100,0.0020475935696655976,0.0019364692664119907,0.00225654166662409,0.0021130407030557,89.44532723671401,CE
464,100,0.003991367778945721,0.0037389332089333054,0.006450218753313011,0.006341322108286706,70.86654623151483,CE
464,100,0.0010586013297309372,0.0009917636977081789,0.0045030949564403375,0.0042107342289350504,89.41229134412396,CE
464,100,0.0014980238121856022,0.001481899761717334,0.005511639258403459,0.00555052645599584,84.02808943771359,CE
464,100,0.0014358891526873871,0.0014305675118425321,0.004388750843883001,0.004409699008230255,85.15885545775124,CE
464,100,0.00262606446310405,0.002621026786840744,0.004627220119180626,0.004362168958177616,86.2697936389448,CE
464,100,0.0022335349012135,0.002356489468293854,0.005316717658427304,0.005227798381445867,81.88274408283485,CE
464,100,0.001853282559727933,0.0016608970904711158,0.0051652083949412205,0.0050650623856705245,87.14147766334544,CE
464,100,0.0021387371884497605,0.002029369816753482,0.0073606286722416574,0.006990911722300466,80.58927218678146,CE
464,100,0.0010865121686397554,0.001108179868332148,0.002627366997184713,0.002640643003848517,88.04988336517654,CE
464,100,0.0021094258701009946,0.002339861705642213,0.003239883463248404,0.0030625621784535866,89.20337898977783,CE
464,100,0.001321605102668664,0.0012267285734935726,0.0026319353144196055,0.002599669709309147,84.06506925434356,CE
464,100,0.002350816951393256,0.0021527763742004535,0.00489906063835768,0.004728904257298654,80.09614782590266,CE
464,100,0.003032620301385641,0.0030355288934190024,0.003428798120638833,0.0034061163319667673,86.2041048823696,CE
464,100,0.0025501694035242133,0.0027816404973322467,0.0034259736234330137,0.003477598686736024,82.61731907224717,CE
464,100,0.0028194859883435056,0.0027497942500433483,0.003561589720813975,0.003420502577012918,80.0370275801631,CE
464,100,0.0018251421431764562,0.0017700711192890554,0.004577938999339593,0.00439940518131495,86.29360228206062,CE
464,100,0.0020849085014098354,0.0021558160503112713,0.005309413499883834,0.005275509680841881,86.98781260513559,CE
464,100,0.001200817154373928,0.0011687515125594259,0.0032063015314267437,0.0031531010680354746,88.93042876162211,CE
464,100,0.0010036383585988787,0.0010005385874487895,0.006279946115488257,0.006127120028934223,84.70573808981968,CE
464,100,0.0018621048885530938,0.0018545643521986704,0.004450152651000856,0.004237675968248024,86.09054817190585,CE
464,100,0.0017525591878335993,0.0018698145723536489,0.006763538579462608,0.006722602588674677,80.60108783861601,CE
464,100,0.0036488257943921533,0.0034288514742129754,0.002310732268940839,0.0023053468958511253,90.55912009911225,CE
464,100,0.002277321864630423,0.0022597491250502624,0.005003674436361259,0.005179735700540672,83.46628838792414,CE
464,100,0.0018536106963415787,0.0016949063944112469,0.0034278041616575675,0.0035531151356313945,82.28370411844477,CE
464,100,0.000986567577568651,0.0009071442077576529,0.003588779404410585,0.0034760510691829137,86.49385048437124,CE
464,100,0.0013515155330232737,0.0013400716976849512,0.0018345011560298731,0.0017575035472670308,89.14216220605913,CE
464,100,0.003789930779791008,0.003466545062271896,0.0028584660206282487,0.0027328159704574527,81.81409025809907,CE
464,100,0.0023379261305538305,0.0020688178398396624,0.004573084690391451,0.00473043360104054,84.39461521499038,CE
464,100,0.0020256680130631474,0.001938768775861189,0.00237415095266051,0.002468327724177226,86.92956881693303,CE
464,100,0.0018979659475940056,0.001934020596464148,0.002634767511869131,0.00244057132851025,89.84385025593302,CE
464,100,0.002085517734043744,0.0019849496343780897,0.0029709472333858842,0.0029294089024090187,82.10076596137185,CE
464,100,0.00205026301887461,0.0021258715419388073,0.0026655109671994523,0.0026592331336228077,88.81552068359218,CE
464,100,0.0016091248137373613,0.0014748494124409233,0.003056707646506366,0.0029425024462648598,86.82189334750528,CE
464,100,0.002523640242008723,0.002506726839273807,0.003637326142715321,0.0035139838573633496,87.02491207704193,CE
464,100,0.0030661563108028136,0.0030924318752591677,0.0031536292585993444,0.0032318321818788835,80.02821953353926,CE
464,100,0.0012284200740575318,0.0012307571299998,0.00417053590002695,0.004097198080205073,89.13838053267892,CE
464,100,0.00131010203297761,0.0014423728287800911,0.005296759674045989,0.005269174863308081,84.7583801766519,CE
464,100,0.0014493948293277396,0.001464618954915172,0.0027258471218584842,0.002764560146785389,89.15946451482826,CE
464,100,0.0016315345161858354,0.001738082584011187,0.002601741016738457,0.002834677801487306,89.31216164787051,CE
464,100,0.002126115056867957,0.0022388904688518717,0.0034771702887023913,0.0036007666265836192,85.19310783220001,CE
464,100,0.001744832422991223,0.0016264425387156173,0.006088084000209076,0.006145215900500503,81.70115682915619,CE
464,100,0.004339306917486438,0.004256637893735517,0.003059006018341437,0.0030636913827965548,81.86620499976809,CE
464,100,0.003814576110111944,0.0036284664360333317,0.004705477966896588,0.00475617357565985,84.88145341332492,CE
464,100,0.002495091551603927,0.0023636267761444995,0.002656670438281854,0.002528655133268208,89.23249633610084,CE
464,100,0.0025642430820454767,0.0024555420642261077,0.0047651213219770654,0.004525249539049265,82.65965340325813,CE
464,100,0.001954841807768737,0.001954130519273377,0.0049524031568383255,0.00485778165795274,88.3214693514775,CE
464,100,0.0026121225569992676,0.002495233796947322,0.002180536411898105,0.0023801958992314518,89.63579218532035,CE
464,100,0.0017843592070686323,0.0016629545941372914,0.0038520955865157594,0.003958410454153314,89.80792230616545,CE
464,100,0.001575685074679825,0.0013987061505940541,0.004080205039524748,0.004148658264676153,86.72411941612786,CE
464,100,0.0024564774662836266,0.0022399743506656606,0.004760095655355618,0.004769320868949645,85.9388176004997,CE
464,100,0.0006963897762172131,0.00081388656971583,0.002750543611250253,0.002965482802423522,93.19691965281831,CE
464,100,0.0024273455733675254,0.0023449525812209086,0.002509144594975123,0.0025157081784926154,85.7344735337319,CE
464,100,0.0024300275428465155,0.0022640518657470144,0.0029029646954813228,0.0028481490574625307,82.90361371560661,CE
464,100,0.0014799129027814467,0.0015273109716959594,0.0032056992075859122,0.0033002326265752255,86.59336860424538,CE
464,100,0.0014363121492457626,0.0014895963657939506,0.003577352094004947,0.0037309342445168885,89.17346680912456,CE
464,100,0.002519950381672154,0.002499900712850531,0.003968993645305666,0.004125198584751733,84.24358376182714,CE
464,100,0.001146292663927676,0.0010385259713512251,0.0037948817402798036,0.0037859084953639453,86.42295383398685,CE
464,100,0.0012486654284727984,0.0012911362700388682,0.004844568626927504,0.004567196714487945,83.77150026233849,CE
464,100,0.0009142252044530837,0.0008877491891208137,0.005423107453947744,0.0054664504264719475,87.56079093282673,CE
464,100,0.0018621121120832012,0.0018418829379149054,0.004372111845494467,0.0046016977003801,80.89790684476796,CE
464,100,0.0027270318223240847,0.0024756294150452994,0.003200144949481135,0.0031664405478223742,87.89147225250372,CE
464,100,0.002907247069869203,0.003049546801105621,0.003278013713719888,0.0030072052327584113,91.27229352780178,CE
464,100,0.0012423136584409522,0.001144284264611003,0.004748310654607928,0.004721389547453461,82.37330338791091,CE
464,100,0.002050085830819559,0.002004291213404235,0.005926030866363216,0.005904293706948859,79.08817361052436,CE
464,100,0.001427829665390055,0.0014140940756749178,0.003996316188501308,0.0038060727417420846,89.8347570884823,CE
464,100,0.001469235856083443,0.0014466695251862394,0.0039858906193100145,0.004183109119417462,89.4594260684994,CE
464,100,0.002409590485505204,0.00232679564781048,0.005146698357722921,0.004919720191625516,83.22105222321184,CE
464,100,0.0013162823229660163,0.0014346368749138631,0.0032470033865405986,0.003423127353260394,86.25034505715539,CE
464,100,0.0028068214375587845,0.002934867574475382,0.0015609217641264243,0.0015321102260617914,89.84631677239699,CE
464,100,0.0014085706751782,0.001418090061344479,0.003033217015796687,0.002944144365599273,89.10499983999276,CE
464,100,0.004345845591194972,0.004247080968641913,0.005219428699480189,0.005278620268735243,86.11403528843485,CE
464,100,0.0015709186216731105,0.0015177651542812435,0.004027245165885095,0.004142763593175507,87.0832088836973,CE
464,100,0.0013876113121904729,0.001505622685416873,0.004101456813016424,0.004058986489640187,83.2855521226531,CE
464,100,0.0018329599000095715,0.001961543871185615,0.0032613613620771278,0.003200493052612903,88.77307230477365,CE
464,100,0.0023445582789444436,0.002294521565206908,0.005162604324728329,0.004946375670823039,84.64708947032084,CE
879,100,0.002523910567352066,0.002503813521524553,0.0018391218585004229,0.0018840595059562409,90.50874756356635,CE
879,100,0.0015962039013638059,0.0014686794170852564,0.001480320885942884,0.0013294432610280434,90.8392453692465,CE
879,100,0.0011473588295280157,0.0011446816821437734,0.0019340933685277548,0.0019236247772339895,91.99191738056302,CE
879,100,0.0016260943148984615,0.001562836851665491,0.0018948221445427005,0.002024222732079853,93.72740026170652,CE
879,100,0.0013921334967319596,0.0013626701288445239,0.0015985700753034515,0.0016389084216894532,94.21004745868927,CE
879,100,0.0019857445589825727,0.002126537571534553,0.003606740826039234,0.003464388111940947,88.73118497405056,CE
879,100,0.0015277675176240321,0.001556159679821667,0.001715148579962504,0.001665369709479759,92.00968345084495,CE
879,100,0.0009896960753417925,0.0010107603640871874,0.0022417646220419182,0.0020869156381089246,92.88312332471409,CE
879,100,0.0008036491659039087,0.0007557504571204128,0.003011653606046719,0.0029808515773581718,91.62177308601548,CE
879,100,0.0010593559532186556,0.0010419859733915048,0.0033153595360341983,0.003507579806696048,92.7907816898793,CE
879,100,0.0006158933969263817,0.0005936677159670475,0.0021710679393520758,0.002070154835686626,92.00207573368968,CE
879,100,0.0013888088378648522,0.001192252548559683,0.0014947992614618856,0.0014791486155513625,93.58403313521919,CE
879,100,0.0005658493520985188,0.0005832977744394886,0.0012821690417469556,0.0013602685087577193,93.67220063433479,CE
879,100,0.0018231960533640207,0.0018763216869566706,0.002053365652790258,0.0020750058406113223,92.56580592292258,CE
879,100,0.001013764211376231,0.0009504564878245284,0.0015877015020279459,0.0015326695507194745,92.823954341146,CE
879,100,0.0020824331099596406,0.0020604983308472875,0.001489341960898296,0.0014336486534654975,90.57701317207949,CE
879,100,0.0011500832923785702,0.0010837540381492255,0.0016538479733817187,0.0017394258668207614,92.40875251339563,CE
879,100,0.0009136293575828467,0.000871479343321357,0.0021043167586717185,0.002042679047732151,90.95663492562555,CE
879,100,0.0008075647464547462,0.000792778487203656,0.0013378224748685076,0.0013500168605854394,94.65232263347416,CE
879,100,0.0013759679224977458,0.0013432321081047062,0.0013791377073250019,0.001323999197380871,93.65597050657864,CE
879,100,0.001074927648593091,0.0009714864286634043,0.001195001959122636,0.0012705264283959462,92.75931065690379,CE
879,100,0.0007845247970776018,0.0007445485015136062,0.0023013284654829543,0.0022539560127281485,92.88357060351711,CE
879,100,0.0016592811023806804,0.0016683903693556102,0.0017745413646671653,0.0017618891298150326,89.76629476424337,CE
879,100,0.0005161322259683251,0.0005591731089911758,0.002286046346209643,0.0021614268813536577,91.01546701646753,CE
879,100,0.0004854326944558467,0.0004691865947716275,0.0014598069205244556,0.001445966187245733,92.10621161025021,CE
879,100,0.0012820739292023645,0.0012034417359244787,0.0010586984295059222,0.0011175721492307153,91.62802164214928,CE
879,100,0.0008401688362472976,0.0007663546063016895,0.0020968873514798925,0.0020022409138126655,94.40703746077781,CE
879,100,0.0014653243406083977,0.001307356500352191,0.0020067587313840306,0.0020282665164968365,92.19530207194404,CE
879,100,0.0010197988616698214,0.001000524765496783,0.0014966155302746018,0.0016252465187313926,93.75032339231612,CE
879,100,0.000701128367122323,0.0006408459068530895,0.0030292742015408133,0.0029951620633191347,92.8754754711457,CE
879,100,0.00037845989215535755,0.0003895482127512456,0.003407214128637605,0.0032751459168361167,93.67417447785134,CE
879,100,0.000636440728865597,0.0006649988087822203,0.0019279149805885786,0.0018943151633761467,92.16492365758029,CE
879,100,0.0013198261898642275,0.0012573013931662022,0.002608080893585209,0.0025912442575494886,86.47417823022164,CE
879,100,0.0014792860708065705,0.0014814831420594927,0.0010843601234862548,0.0011956683399711816,93.85245068529855,CE
879,100,0.0011389587901686165,0.001072345233157857,0.0018273876515017182,0.0018424973325546397,90.43720535382256,CE
879,100,0.0015485197987605984,0.0014036271557449332,0.0020910985683347855,0.002074040039922172,92.26339597825832,CE
879,100,0.0007861789804652874,0.0007998453346897333,0.0018859815103607323,0.0018712864862472382,93.35231616182621,CE
879,100,0.0009248920163664781,0.0009537982962322777,0.0017225871407988438,0.0016576616803747482,93.14730711632492,CE
879,100,0.0005358425323492936,0.0005844694040405344,0.001514944406491346,0.001660154042939893,93.72667391348334,CE
879,100,0.0008818749594624968,0.0008325065221978376,0.002160675899455206,0.002140304654703851,91.10604698199012,CE
879,100,0.0008672624509157626,0.0008966514871830351,0.0019901949797412263,0.0020657065174346633,93.0054565574281,CE
879,100,0.0006402801470397115,0.0007328760293807926,0.0014415149582107211,0.001351753207753267,95.35956333027295,CE
879,100,0.0006688017774552535,0.0006861424471526365,0.0014185037937228966,0.0013239519743452259,92.58522050328241,CE
879,100,0.0006970204842228373,0.0006424858731616834,0.0026558676166250354,0.0025972019487363537,92.23445035939454,CE
879,100,0.0012445777205958612,0.0011541059520830028,0.0016371625661465504,0.001580553767164366,90.59810811407502,CE
879,100,0.001737986715663359,0.0017139644940765888,0.0025230494501383032,0.0025136715082386837,91.99912159562801,CE
879,100,0.0008671777916275327,0.0008431480057449244,0.001478168058005028,0.0014612721590749366,94.76414253545151,CE
879,100,0.0011992791691319506,0.0012759798455263666,0.001564618422810047,0.0015351242773105384,94.56178121954635,CE
879,100,0.001306073187041711,0.0013551424630976223,0.0026831549594950738,0.0026127030255572075,84.89797263625289,CE
879,100,0.0024079077292190445,0.0024858928364572164,0.0029214138769030154,0.0030087621308355784,89.2597809209959,CE
879,100,0.001594826877663931,0.0014839328959688296,0.0012203390542211024,0.0012848192208734933,92.34433564315444,CE
879,100,0.0018278628524620005,0.001921418165043091,0.0017481144471477206,0.0016505075451495592,92.98485501831033,CE
879,100,0.0015585559871806453,0.0015832136385758035,0.002517284103280532,0.0025445440542119905,92.68968181470551,CE
879,100,0.0012667094020499241,0.001332842987514969,0.003036964245202343,0.003150873983023675,92.91638081402263,CE
879,100,0.00041893068418117745,0.00039247321206367853,0.00217939920179617,0.002080165105473474,94.74993568384639,CE
879,100,0.0009875231210782975,0.0010022891008044349,0.0024153635769240665,0.002345490258555179,92.52037979406408,CE
879,100,0.0013114235662874314,0.0012481587403754696,0.0030147456726623252,0.002914431405744178,89.3373516743266,CE
879,100,0.0006186595111687336,0.0005788701693938326,0.0018057134327910333,0.0017560903080479444,95.62527603580631,CE
879,100,0.0016294128401434201,0.0016129339661426982,0.003211069654463319,0.003051246025618211,89.39041559323294,CE
879,100,0.0012296952226269907,0.0011282155889981446,0.0024511788887099555,0.0024398731366625124,92.19242328950045,CE
879,100,0.0011390919004812363,0.0012839893251787805,0.001987625305624197,0.0019168141118149462,92.42087747578127,CE
879,100,0.0007846471533695415,0.0006825076237466036,0.00196742381106535,0.0019299732591612428,92.1108957388779,CE
879,100,0.0013528994696567148,0.0011455141039334548,0.0022696239388807662,0.0022741682261521894,90.89097431941414,CE
879,100,0.00103718876555821,0.0011135352565037483,0.001751225013062393,0.0017638232213603169,91.84975516557941,CE
879,100,0.0013751027632812017,0.0014185420529813954,0.0021100307406381803,0.0020113000695902924,89.74781054788126,CE
879,100,0.0006055406853979586,0.0005918868285134406,0.0029946242297945224,0.0030024944999103367,93.45829579866819,CE
879,100,0.000931152063179061,0.0010080914739526825,0.0016207414107314666,0.0015644878870287949,93.40228903802561,CE
879,100,0.002076343628887259,0.0021099660891747214,0.0012594508277232713,0.0012517119708079494,90.81005480279913,CE
879,100,0.0008279841445828513,0.0007538791432101811,0.0015705552252933404,0.0015755832800426785,95.21000330307484,CE
879,100,0.0012149702757232594,0.0011527390836002461,0.002684508879841852,0.0028213567812581082,91.59706680320207,CE
879,100,0.0012153555397532028,0.0011376515146496078,0.0036055841346360478,0.003407394757374838,89.473482362803,CE
879,100,0.0008261037384629053,0.0008832646618171577,0.00212097904497576,0.002084958499627937,92.73561964612215,CE
879,100,0.0022378713160439174,0.002276241743947114,0.0012980557067356195,0.0013099941173651368,92.95588381404043,CE
879,100,0.0009306081764136793,0.0008700314405929795,0.0023399061479526047,0.002469795465604805,92.2532741598039,CE
879,100,0.000993111895951319,0.0010302099734151825,0.0017889764077935167,0.001884366435099003,92.33319865259153,CE
879,100,0.0011203544116227618,0.0011062884500251436,0.0010568547883252923,0.001119033268622128,92.89425517771271,CE
879,100,0.0005031973816364586,0.0005010788937898157,0.001860255567109894,0.0016762977781853996,93.93255630972284,CE
879,100,0.0005996875336815834,0.0005758824224578018,0.0015702426192302874,0.0014294201189676788,94.2779369200312,CE
879,100,0.0007521293466875096,0.0007917698962057675,0.002027330226587236,0.0019877394050152367,93.39670352523457,CE
879,100,0.0011287497981787525,0.0011745620486827446,0.0006952228016146866,0.0006651415409900745,94.40147951013938,CE
879,100,0.0008710323656139389,0.0009565555126761633,0.0017696274413746891,0.0016367146098838776,92.11303316014035,CE
879,100,0.0008943894938115928,0.0007486919354793492,0.0015468092468677564,0.0015656583750785272,94.74834531805692,CE
879,100,0.0010151678310226855,0.001019727502228608,0.0024535523087900633,0.0025101856492700607,94.05236229211339,CE
879,100,0.0009923056241566497,0.0009582769008010805,0.0024284124337991407,0.0024263466972000943,90.86367928961596,CE
879,100,0.001413465849874377,0.0013660688054705223,0.0018615779383706855,0.001932138703450889,93.44771613501389,CE
879,100,0.0007455054129810723,0.0008001198257105701,0.0021335766591058848,0.002210487637734813,94.26026458236286,CE
879,100,0.0009178326085745028,0.0008865694633543738,0.0021429853054619526,0.002064604767845037,90.62407794573018,CE
879,100,0.0012882253764056448,0.0012233826943343947,0.002253010396403158,0.002208758383940991,90.4663109727117,CE
879,100,0.0010983304036231317,0.0010024478542965715,0.0015800079686643567,0.0015713709275426923,92.06812542969325,CE
879,100,0.0012777925392751042,0.0013177219565220285,0.00180539415457596,0.001805681244864154,92.20375157097658,CE
879,100,0.00127217149672572,0.001165870085040626,0.0031796753829712184,0.003199285964117874,89.36586342885005,CE
879,100,0.0007569554527327514,0.0008238531569946636,0.0015603915800328604,0.001597975301212306,93.31873826504903,CE
879,100,0.0011391732897474652,0.0011210323912869875,0.0015589091030715832,0.001450484240268672,93.0538345331462,CE
879,100,0.0013084911749454856,0.001223099908413217,0.0016651079500518014,0.001632711918766457,89.37457144168256,CE
879,100,0.0015433940595909966,0.0015840387117379603,0.0017739658124720202,0.0017817399098881857,87.35043475611612,CE
879,100,0.0010776186692185,0.0010210807358311447,0.003187196986375905,0.0029890182239690364,89.01694309561783,CE
879,100,0.000640575388889458,0.0006495526660656731,0.0018449761902806375,0.0018582771947326453,94.08147794221455,CE
879,100,0.0013203726883124628,0.0012346532917782323,0.0019537477328559804,0.001935651789474395,92.66006507605546,CE
879,100,0.0007450959383219469,0.0007835390533708894,0.0017823711482698574,0.0016523955545072223,93.4391517508229,CE
879,100,0.0013501224587476482,0.001344265741656583,0.0030848070094793446,0.0032417953914932033,90.63454812957798,CE
1668,100,0.0006875165015986968,0.0007758582333160025,0.0016194030171518467,0.0015701669796252433,95.38626820109094,CE
1668,100,0.0006319990558590169,0.0005254251805980574,0.0012387726781553571,0.0011880102560288513,96.33792151874259,CE
1668,100,0.0007797964309496218,0.0007145243056595621,0.0010768625030104437,0.0011159648956091627,96.36238545139757,CE
1668,100,0.0004877670867574393,0.00041073376024696096,0.0006603402027405041,0.0006592659134385142,96.92852088434579,CE
1668,100,0.0003007372626785135,0.00034349076405116983,0.0011090304092015175,0.0011517400848255024,96.8742855519351,CE
1668,100,0.0008688342504547992,0.0007902438728816134,0.0009017238357834349,0.000928726935433347,95.93080567053092,CE
1668,100,0.0007337294081372626,0.0006736595363163947,0.0016744504226525701,0.0016906192378810727,95.08252419522695,CE
1668,100,0.00044426804823573127,0.0004018575449747263,0.0008202660928079905,0.0008183045116525029,96.83291033471136,CE
1668,100,0.0008104439295026224,0.0007690624746863831,0.0008427297293478301,0.0007810780493325321,95.07994519575357,CE
1668,100,0.000446167290834131,0.00039472571418935773,0.0011846971723786836,0.0011405352961761724,95.97387756163286,CE
1668,100,0.00032113647411881406,0.00030917548355316183,0.001432777876421039,0.0014511005174261025,96.31103018113102,CE
1668,100,0.0005254703292294375,0.0004986911771009801,0.0007841138046553647,0.0008210340555769299,94.91984370079591,CE
1668,100,0.0007179054642761928,0.0006767589081321503,0.0013691193644110333,0.0013196019727911737,94.7542257578425,CE
1668,100,0.0010983004098212195,0.0009316795770927727,0.0011772478938979385,0.001224328353974135,94.58717399904558,CE
1668,100,0.000512648225638306,0.0005491643089464966,0.0009382759348747227,0.0009571199829188893,96.29225814092244,CE
1668,100,0.00046608369348325406,0.00043757753655093777,0.0009721993992786479,0.0009978364341983157,95.70228424087611,CE
1668,100,0.0006589255115646138,0.0006925302584014792,0.000749281004869133,0.0006937413078992971,95.98597561677884,CE
1668,100,0.0007367366689907302,0.0008326043717698274,0.0007778163915122951,0.0007406420304188414,95.33038404561854,CE
1668,100,0.0007724845577834862,0.0007321448794620506,0.001097643213278166,0.0010984665760650151,96.44789437321698,CE
1668,100,0.0006481474191803226,0.0005340259082923509,0.0008851784448249763,0.0008051339445503927,96.48491761128395,CE
1668,100,0.00042374053155004604,0.000395575001731905,0.0008204827512593382,0.0008383032044939349,96.55073513459152,CE
1668,100,0.0005846136610532472,0.0005753428286188255,0.0010737502528108992,0.0011656582822025517,95.08519987271909,CE
1668,100,0.0005204646310399457,0.0004301568245510186,0.0006847253491661168,0.0006703613468666078,96.9753968989436,CE
1668,100,0.0009355832309883641,0.0009101906357269058,0.0007188745694669288,0.0006883761110712841,95.89972497552928,CE
